date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-04-01,151901.4472,719.0,3604110.0,0.0004,65525.0,0.0,30939.690282,
2015-04-02,72930.32637,1369.0,2179320.0,0.000242,28549.0,0.0,22879.028267,
2015-04-03,34347.926751,5945.0,2778750.0,0.000309,20678.0,0.0,66917.666269,
2015-04-04,30479.05988,4555.0,2792120.0,0.00031,23550.0,0.0,51790.913658,
2015-04-05,43122.72768,6673.0,2443720.0,0.000272,26800.0,0.0,73372.754782,
2015-04-06,32179.22012,3975.0,2088380.0,0.000232,22512.0,0.0,45762.435994,
2015-04-07,31120.456896,7741.0,2596140.0,0.000288,14437.0,0.0,82321.440551,
2015-04-08,24228.54245,9372.0,2209250.0,0.000245,6933.0,0.0,100584.23669,
2015-04-09,8772.513636,1961.0,2048560.0,0.000228,10014.0,0.0,18395.571264,
2015-04-10,17480.821568,23680.0,2017780.0,0.000224,16846.0,0.0,60913.545202,
2015-04-11,23658.743325,11845.0,1571870.0,0.000175,22846.0,0.0,42793.94626,
2015-04-12,7015.138417,23852.0,1469950.0,0.000163,5569.0,0.0,57546.537305,
2015-04-13,11968.357592,26883.0,1316600.0,0.000146,11803.0,0.0,149155.568054,
2015-04-14,14184.678533,29089.0,1254160.0,0.000139,14654.0,0.0,79295.608966,
2015-04-15,11045.688108,15755.0,1399610.0,0.000156,8196.0,0.0,49411.202844,
2015-04-16,7704.1076,9597.0,1391420.0,0.000155,5317.0,0.0,65798.258322,
2015-04-17,7340.043648,17148.0,1507870.0,0.000168,4556.0,0.0,51377.901307,
2015-04-18,12027.343841,5960.0,1503010.0,0.000167,9117.0,0.0,31208.997764,
2015-04-19,9201.618969,12612.0,1269820.0,0.000141,7193.0,0.0,43449.515713,
2015-04-20,11351.737635,16081.0,1324160.0,0.000147,6681.0,0.0,51963.301024,
2015-04-21,6391.417277,13488.0,1194180.0,0.000133,3912.0,0.0,44430.386702,
2015-04-22,7884.182449,4586.0,1233120.0,0.000137,2353.0,0.0,24438.965281,
2015-04-23,7845.876702,8635.0,1244580.0,0.000138,2117.0,0.0,36023.60195,
2015-04-24,17442.060333,2146.0,1234000.0,0.000137,3058.0,0.0,20010.935988,
2015-04-25,8424.510064,1534.0,1345350.0,0.000149,2480.0,0.0,19096.272197,
2015-04-26,7153.7074,1514.0,1263860.0,0.00014,2074.0,0.0,19441.907226,
2015-04-27,10221.146274,4897.0,1205740.0,0.000134,6660.0,0.0,28300.527184,
2015-04-28,12300.62864,8180.0,1442520.0,0.00016,3358.0,0.0,33391.801465,
2015-04-29,9778.108312,1783.0,1337590.0,0.000149,2013.0,0.0,17980.641932,
2015-04-30,1113.501921,10926.0,1323030.0,0.000147,959.0,0.0,31663.386858,
2015-05-01,2628.634986,1474.0,1412990.0,0.000157,692.0,0.0,16091.325719,
2015-05-02,1152.877032,1468.0,1381060.0,0.000153,1543.0,0.0,15407.883896,
2015-05-03,3608.131385,1495.0,1395620.0,0.000155,4417.0,0.0,17001.201942,
2015-05-04,4507.96371,1495.0,1340690.0,0.000149,2595.0,0.0,17167.159173,
2015-05-05,3622.669539,5546.0,1355840.0,0.000151,3974.0,0.0,31727.993137,
2015-05-06,2610.987945,1486.0,1270090.0,0.000141,1125.0,0.0,16055.636344,
2015-05-07,6443.355932,1579.0,1281970.0,0.000142,2475.0,0.0,17445.613231,
2015-05-08,6150.976104,1501.0,1407390.0,0.000156,1043.0,0.0,18371.782755,
2015-05-09,3985.731845,1468.0,1396760.0,0.000155,623.0,0.0,16533.712372,
2015-05-10,5836.80945,7142.0,1349300.0,0.00015,1774.0,0.0,27308.048408,
2015-05-11,4161.265852,2056.0,1362660.0,0.000151,3367.0,0.0,15915.953815,
2015-05-12,4526.50282,1496.0,1394760.0,0.000155,4765.0,0.0,17823.736102,
2015-05-13,4655.365275,1495.0,1483990.0,0.000165,4187.0,0.0,17363.888004,
2015-05-14,2786.970603,1416.0,1427580.0,0.000159,1647.0,0.0,16443.544478,
2015-05-15,581.82528,775.0,1439930.0,0.00016,1260.0,0.0,8377.453318,
2015-05-16,10450.54986,1515.0,1474940.0,0.000164,4958.0,0.0,19779.813576,
2015-05-17,1083.075675,1020.0,1399200.0,0.000155,1049.0,0.0,11283.169529,
2015-05-18,5780.04448,1341.0,1437570.0,0.00016,12653.0,0.0,16477.614775,
2015-05-19,18791.498302,1551.0,1493820.0,0.000166,9163.0,0.0,24312.134724,
2015-05-20,12379.184361,1492.0,1536820.0,0.000171,8928.0,0.0,19552.920028,
2015-05-21,11781.568452,1519.0,1545760.0,0.000172,7586.0,0.0,20162.280401,
2015-05-22,6968.294308,1228.0,1549800.0,0.000172,4136.0,0.0,15380.42309,
2015-05-23,7896.802608,992.0,1596980.0,0.000177,4560.0,0.0,14517.943241,
2015-05-24,22278.691932,1156.0,1594140.0,0.000177,5675.0,0.0,15440.555611,
2015-05-25,9685.52494,1482.0,1638490.0,0.000182,6871.0,0.0,19616.188115,
2015-05-26,3552.959744,1474.0,1599720.0,0.000178,3845.0,0.0,17263.596004,
2015-05-27,12745.156695,1507.0,1645670.0,0.000183,8659.0,0.0,19200.394968,
2015-05-28,11046.804795,1193.0,1753140.0,0.000195,7217.0,0.0,15368.900657,
2015-05-29,8736.5285,1409.0,1762160.0,0.000196,7999.0,0.0,19263.412991,
2015-05-30,5696.559786,861.0,1650510.0,0.000183,7228.0,0.0,11192.213866,
2015-05-31,7140.16565,1353.0,1667200.0,0.000185,4684.0,0.0,16468.960802,
2015-06-01,510.808725,1387.0,1590560.0,0.000177,3525.0,0.0,14415.273995,
2015-06-02,3236.1897,1474.0,1530820.0,0.00017,5642.0,0.0,16731.234563,
2015-06-03,8783.500068,1484.0,1604330.0,0.000178,1820.0,0.0,17016.727355,
2015-06-04,2823.247704,1472.0,1595180.0,0.000177,2220.0,0.0,16392.258281,
2015-06-05,2196.879632,1462.0,1546270.0,0.000172,4105.0,0.0,15626.607398,
2015-06-06,4129.302312,1490.0,1611430.0,0.000179,3364.0,0.0,16067.379246,
2015-06-07,3576.26229,1485.0,1529050.0,0.00017,3360.0,0.0,17013.028629,
2015-06-08,1056.282024,1219.0,1510060.0,0.000168,3110.0,0.0,12884.977757,
2015-06-09,9606.551202,912.0,1541750.0,0.000171,8723.0,0.0,11866.187717,
2015-06-10,1536.77706,1516.0,1344300.0,0.000149,4577.0,0.0,16804.332763,
2015-06-11,1864.836522,1612.0,1379440.0,0.000153,4653.0,0.0,17549.144604,
2015-06-12,4150.67184,1412.0,1333110.0,0.000148,3589.0,0.0,15878.65612,
2015-06-13,6413.943488,1407.0,1332020.0,0.000148,2980.0,0.0,16303.631597,
2015-06-14,2641.242625,968.0,1399050.0,0.000155,2903.0,0.0,11091.287141,
2015-06-15,6758.494605,1494.0,1396540.0,0.000155,9550.0,0.0,17928.017632,
2015-06-16,7876.515339,1416.0,1326840.0,0.000147,6374.0,0.0,15491.80994,
2015-06-17,3154.50656,1453.0,1443470.0,0.00016,8668.0,0.0,16672.259669,
2015-06-18,1075.71776,1435.0,1444400.0,0.00016,3683.0,0.0,15157.811541,
2015-06-19,4866.226175,1425.0,1554080.0,0.000173,6743.0,0.0,15654.660438,
2015-06-20,887.18404,529.0,1391420.0,0.000155,1488.0,0.0,11221.44289,
2015-06-21,1830.675848,514.0,1420970.0,0.000158,616.0,0.0,16122.466674,
2015-06-22,1075.828726,503.0,1448390.0,0.000161,4900.0,0.0,15332.331841,
2015-06-23,1881.785724,430.0,1406300.0,0.000156,2518.0,0.0,13542.496485,
2015-06-24,5501.939674,292.0,1419880.0,0.000158,1656.0,0.0,9339.630814,
2015-06-25,8380.357596,487.0,1404230.0,0.000156,2791.0,0.0,16408.949168,
2015-06-26,6659.052708,394.0,1389110.0,0.000154,3547.0,0.0,14529.673886,
2015-06-27,3816.42124,510.0,1335410.0,0.000148,4043.0,0.0,17082.507999,
2015-06-28,1746.319321,512.0,1409620.0,0.000157,1838.0,0.0,16144.613706,
2015-06-29,1086.820824,494.0,1366110.0,0.000152,2007.0,0.0,14918.657866,
2015-06-30,976.6398,443.0,1346030.0,0.00015,5197.0,0.0,13890.232821,
2015-07-01,1945.12671,509.0,1453660.0,0.000162,2224.0,0.0,16668.801842,
2015-07-02,5211.1941,512.0,1279500.0,0.000142,1323.0,0.0,17166.292235,
2015-07-03,2733.717987,487.0,1290670.0,0.000143,3873.0,0.0,15533.848012,
2015-07-04,1818.434016,513.0,1292130.0,0.000144,1575.0,0.0,16260.085333,
2015-07-05,3587.104155,526.0,1268850.0,0.000141,3717.0,0.0,16919.957132,
2015-07-06,1748.418688,500.0,1155430.0,0.000128,521.0,0.0,15730.946132,
2015-07-07,6111.382284,413.0,1133560.0,0.000126,3977.0,0.0,13299.24,
2015-07-08,2346.712022,335.0,1280690.0,0.000142,2407.0,0.0,11280.352789,
2015-07-09,1026.91918,439.0,1446360.0,0.000161,1678.0,0.0,13324.152529,
2015-07-10,1272.140928,481.0,1296490.0,0.000144,3166.0,0.0,14875.462584,
2015-07-11,2627.53746,573.0,1303490.0,0.000145,5422.0,0.0,17094.447224,
2015-07-12,3251.280529,513.0,1453080.0,0.000161,3108.0,0.0,16755.845403,
2015-07-13,4639.385953,502.0,1417480.0,0.000157,3229.0,0.0,15016.55194,
2015-07-14,1272.30759,469.0,1413370.0,0.000157,970.0,0.0,14130.815493,
2015-07-15,438.207786,482.0,1420690.0,0.000158,746.0,0.0,14849.845709,
2015-07-16,1186.592368,490.0,1333850.0,0.000148,1869.0,0.0,14966.552072,
2015-07-17,589.652728,494.0,1279530.0,0.000142,191.0,0.0,15422.036922,
2015-07-18,451.685752,499.0,1337300.0,0.000149,783.0,0.0,15124.998444,
2015-07-19,513.44623,504.0,1310970.0,0.000146,898.0,0.0,15325.695533,
2015-07-20,12959.058672,489.0,1297720.0,0.000144,4446.0,0.0,16817.602116,
2015-07-21,2000.109397,404.0,1336880.0,0.000149,2177.0,0.0,12218.804688,
2015-07-22,3555.306582,274.0,1337450.0,0.000149,1237.0,0.0,9411.735131,
2015-07-23,1449.810344,503.0,1280660.0,0.000142,2965.0,0.0,16032.827374,
2015-07-24,7629.08108,563.0,1313850.0,0.000146,20017.0,0.0,21035.622516,
2015-07-25,2836.031792,534.0,1582230.0,0.000176,6331.0,0.0,17045.035619,
2015-07-26,4651.280634,534.0,1638760.0,0.000182,3001.0,0.0,17477.185799,
2015-07-27,5945.201571,508.0,1556100.0,0.000173,4905.0,0.0,16888.51389,
2015-07-28,2801.748646,523.0,1467380.0,0.000163,3019.0,0.0,17935.396741,
2015-07-29,1040.483982,500.0,1562880.0,0.000174,1294.0,0.0,14714.790779,
2015-07-30,4509.342579,526.0,1451930.0,0.000161,1904.0,0.0,15905.589758,
2015-07-31,341.576042,486.0,1496260.0,0.000166,798.0,0.0,14532.0,
2015-08-01,1313.126024,495.0,1473700.0,0.000164,1445.0,0.0,15480.557146,
2015-08-02,3564.997776,504.0,1465340.0,0.000163,2565.0,0.0,16526.179903,
2015-08-03,1368.762164,492.0,1382850.0,0.000154,2002.0,0.0,15856.537045,
2015-08-04,1719.143426,396.0,1386140.0,0.000154,2833.0,0.0,12940.32744,
2015-08-05,5353.805132,500.0,1334650.0,0.000148,4230.0,0.0,16743.444724,
2015-08-06,2121.98552,377.0,1331060.0,0.000148,952.0,0.0,11766.977967,
2015-08-07,841.999266,15.0,1266520.0,0.000141,1811.0,0.0,801.282901,
2015-08-08,2551.18539,188.0,1304060.0,0.000145,3307.0,0.0,6904.618276,
2015-08-09,7943.288352,522.0,1223400.0,0.000136,8393.0,0.0,18814.407713,
2015-08-10,3181.04163,552.0,1165610.0,0.00013,1268.0,0.0,19019.685146,
2015-08-11,1593.007155,512.0,1218210.0,0.000135,3006.0,0.0,15795.702934,
2015-08-12,3335.86458,508.0,1213900.0,0.000135,5295.0,0.0,16394.827687,
2015-08-13,2163.45152,527.0,1151620.0,0.000128,3420.0,0.0,16076.013525,
2015-08-14,1786.310673,495.0,1110840.0,0.000123,1770.0,0.0,15727.395931,
2015-08-15,43296.074074,474.0,1086420.0,0.000121,2058.0,0.0,14918.852817,
2015-08-16,753.15996,339.0,1075770.0,0.00012,2245.0,0.0,9621.367062,
2015-08-17,2031.584112,512.0,1102690.0,0.000123,1511.0,0.0,15587.152707,
2015-08-18,1124.981851,464.0,1068820.0,0.000119,2207.0,0.0,14288.072302,
2015-08-19,7610.591538,506.0,886954.0,9.9e-05,713.0,0.0,16591.721774,
2015-08-20,451.4544,470.0,903222.0,0.0001,148.0,0.0,14477.914076,
2015-08-21,210.44869,488.0,954297.0,0.000106,651.0,0.0,14529.950116,
2015-08-22,1028.322713,506.0,911403.0,0.000101,481.0,0.0,15543.300467,
2015-08-23,581.648496,490.0,911169.0,0.000101,111.0,0.0,14900.851212,
2015-08-24,1257.507384,509.0,883014.0,9.8e-05,1331.0,0.0,15826.934955,
2015-08-25,1644.994323,515.0,833526.0,9.3e-05,1988.0,0.0,17040.92071,
2015-08-26,860.856732,524.0,776234.0,8.6e-05,1348.0,0.0,16346.348539,
2015-08-27,372.9132,524.0,810572.0,9e-05,833.0,0.0,15733.589322,
2015-08-28,1624.181048,514.0,882696.0,9.8e-05,1852.0,0.0,15563.156876,
2015-08-29,1380.609738,498.0,839895.0,9.3e-05,436.0,0.0,14541.496477,
2015-08-30,6670.910976,499.0,862945.0,9.6e-05,1193.0,0.0,16461.403828,
2015-08-31,562.298048,308.0,936945.0,0.000104,588.0,0.0,8797.008807,
2015-09-01,399.243568,197.0,848213.0,9.4e-05,527.0,0.0,4680.649841,
2015-09-02,764.8422,517.0,903015.0,0.0001,897.0,0.0,15448.0,
2015-09-03,523.69856,533.0,792863.0,8.8e-05,333.0,0.0,15132.137734,
2015-09-04,195.920862,486.0,800916.0,8.9e-05,233.0,0.0,13408.685511,
2015-09-05,357.732023,504.0,869038.0,9.7e-05,1099.0,0.0,14928.582166,
2015-09-06,1176.986454,473.0,771348.0,8.6e-05,902.0,0.0,14493.184652,
2015-09-07,17.375424,471.0,863410.0,9.6e-05,315.0,0.0,12973.0,
2015-09-08,871.672512,526.0,863050.0,9.6e-05,419.0,0.0,15482.83675,
2015-09-09,1298.318472,532.0,894429.0,9.9e-05,1343.0,0.0,15431.989372,
2015-09-10,1954.0413,533.0,813119.0,9e-05,2545.0,0.0,15745.840086,
2015-09-11,374.266165,474.0,819178.0,9.1e-05,590.0,0.0,13428.798864,
2015-09-12,231.918022,355.0,848764.0,9.4e-05,233.0,0.0,9910.600038,
2015-09-13,1031.4372,538.0,783983.0,8.7e-05,659.0,0.0,15967.590091,
2015-09-14,762.64371,538.0,809995.0,9e-05,95.0,0.0,15560.374274,
2015-09-15,1996.04538,531.0,809295.0,9e-05,2995.0,0.0,15142.569617,
2015-09-16,10236.387744,581.0,887120.0,9.9e-05,10004.0,0.0,18358.507412,
2015-09-17,1616.912446,413.0,954054.0,0.000106,5428.0,0.0,12211.984218,
2015-09-18,233.502588,542.0,973827.0,0.000108,1354.0,0.0,15066.003577,
2015-09-19,413.4563,551.0,902358.0,0.0001,1440.0,0.0,15050.927766,
2015-09-20,1057.934718,550.0,916605.0,0.000102,1250.0,0.0,14931.57573,
2015-09-21,535.7283,542.0,897869.0,0.0001,3745.0,0.0,15462.195708,
2015-09-22,1365.701868,581.0,918909.0,0.000102,7599.0,0.0,16126.083639,
2015-09-23,1345.63013,569.0,1166180.0,0.00013,1843.0,0.0,16103.539201,
2015-09-24,307.82172,551.0,1081340.0,0.00012,987.0,0.0,14925.36645,
2015-09-25,2114.323648,463.0,1046760.0,0.000116,1853.0,0.0,13026.76421,
2015-09-26,1351.336668,434.0,1208870.0,0.000134,2186.0,0.0,12200.390525,
2015-09-27,1902.270781,582.0,1180660.0,0.000131,1636.0,0.0,16196.172832,
2015-09-28,1021.6965,558.0,1188700.0,0.000132,1641.0,0.0,15168.773606,
2015-09-29,13435.802411,546.0,1248540.0,0.000139,9728.0,0.0,19662.758868,
2015-09-30,6164.619018,578.0,1338340.0,0.000149,5864.0,0.0,16615.009784,
2015-10-01,11540.84393,398.0,1358740.0,0.000151,11660.0,0.0,15112.439979,
2015-10-02,13299.869275,404.0,1574540.0,0.000175,6645.0,0.0,12283.457333,
2015-10-03,2787.659923,573.0,1338390.0,0.000149,5007.0,0.0,16304.357053,
2015-10-04,1434.798756,580.0,1140040.0,0.000127,1783.0,0.0,15827.798925,
2015-10-05,1213.93965,516.0,1098070.0,0.000122,1640.0,0.0,13946.454817,
2015-10-06,2285.537205,566.0,1070640.0,0.000119,1030.0,0.0,17484.658722,
2015-10-07,1345.234764,600.0,1111120.0,0.000123,1230.0,0.0,15534.661063,
2015-10-08,306854.907152,593.0,1223560.0,0.000136,3949.0,0.0,17166.608989,
2015-10-09,297.234094,581.0,1063210.0,0.000118,1174.0,0.0,15634.972327,
2015-10-10,314.653014,535.0,1052710.0,0.000117,352.0,0.0,15441.255158,
2015-10-11,140.2072,527.0,1009060.0,0.000112,1191.0,0.0,14559.886616,
2015-10-12,426.452254,518.0,977202.0,0.000109,331.0,0.0,15486.807233,
